Grade,Subject,Topic,Difficulty,Question,A,B,C,D,Correct Answer
K,Coding & Logic,Basics,Intermediate,Q405: What does Big-O notation describe?,How runtime grows with input size,Code length,Exact runtime on any computer,Number of comments,How runtime grows with input size
K,Coding & Logic,Logic,Intermediate,Q406: What is debugging?,Adding more features,Writing only comments,Deleting variables,Finding and fixing errors in a program,Finding and fixing errors in a program
K,Coding & Logic,Loops,Intermediate,"Q407: If x = -3, is the condition x > 10 true?",Undefined,False,Depends,True,False
K,Coding & Logic,Debugging,Intermediate,Q408: How many iterations does this loop run? for(i=3; i<17; i+=3),4,5,6,7,5
K,Coding & Logic,Basics,Intermediate,Q409: What does AND mean in logic?,Both conditions must be true,Either condition is true,Both are false,It repeats code,Both conditions must be true
K,Coding & Logic,Logic,Intermediate,Q410: What does Big-O notation describe?,Exact runtime on any computer,How runtime grows with input size,Number of comments,Code length,How runtime grows with input size
K,Coding & Logic,Loops,Intermediate,Q411: What is debugging?,Writing only comments,Deleting variables,Adding more features,Finding and fixing errors in a program,Finding and fixing errors in a program
K,Coding & Logic,Debugging,Intermediate,"Q412: If x = -10, is the condition x > 10 true?",Depends,True,Undefined,False,False
K,Coding & Logic,Basics,Intermediate,Q413: How many iterations does this loop run? for(i=0; i<7; i+=2),3,4,6,5,4
K,Coding & Logic,Logic,Intermediate,Q414: What does AND mean in logic?,Either condition is true,It repeats code,Both are false,Both conditions must be true,Both conditions must be true
K,Coding & Logic,Loops,Intermediate,Q415: What does Big-O notation describe?,How runtime grows with input size,Number of comments,Code length,Exact runtime on any computer,How runtime grows with input size
K,Coding & Logic,Debugging,Intermediate,Q416: What is debugging?,Adding more features,Writing only comments,Finding and fixing errors in a program,Deleting variables,Finding and fixing errors in a program
K,Coding & Logic,Basics,Intermediate,"Q417: If x = 4, is the condition x > 10 true?",Undefined,False,True,Depends,False
K,Coding & Logic,Logic,Intermediate,Q418: How many iterations does this loop run? for(i=1; i<13; i+=1),14,11,13,12,12
K,Coding & Logic,Loops,Intermediate,Q419: What does AND mean in logic?,Either condition is true,It repeats code,Both conditions must be true,Both are false,Both conditions must be true
K,Coding & Logic,Debugging,Intermediate,Q420: What does Big-O notation describe?,How runtime grows with input size,Code length,Number of comments,Exact runtime on any computer,How runtime grows with input size
K,Coding & Logic,Basics,Intermediate,Q421: What is debugging?,Finding and fixing errors in a program,Adding more features,Writing only comments,Deleting variables,Finding and fixing errors in a program
K,Coding & Logic,Logic,Intermediate,"Q422: If x = -3, is the condition x > 10 true?",True,Undefined,Depends,False,False
K,Coding & Logic,Loops,Intermediate,Q423: How many iterations does this loop run? for(i=2; i<7; i+=3),1,2,4,3,2
K,Coding & Logic,Debugging,Intermediate,Q424: What does AND mean in logic?,Either condition is true,It repeats code,Both conditions must be true,Both are false,Both conditions must be true
K,Coding & Logic,Basics,Intermediate,Q425: What does Big-O notation describe?,Exact runtime on any computer,How runtime grows with input size,Code length,Number of comments,How runtime grows with input size
K,Coding & Logic,Logic,Intermediate,Q426: What is debugging?,Finding and fixing errors in a program,Writing only comments,Deleting variables,Adding more features,Finding and fixing errors in a program
K,Coding & Logic,Loops,Intermediate,"Q427: If x = -10, is the condition x > 10 true?",Undefined,True,False,Depends,False
K,Coding & Logic,Debugging,Intermediate,Q428: How many iterations does this loop run? for(i=3; i<13; i+=2),6,4,7,5,5
K,Coding & Logic,Basics,Intermediate,Q429: What does AND mean in logic?,Either condition is true,Both conditions must be true,It repeats code,Both are false,Both conditions must be true
K,Coding & Logic,Logic,Intermediate,Q430: What does Big-O notation describe?,Exact runtime on any computer,Number of comments,How runtime grows with input size,Code length,How runtime grows with input size
K,Coding & Logic,Loops,Intermediate,Q431: What is debugging?,Writing only comments,Deleting variables,Finding and fixing errors in a program,Adding more features,Finding and fixing errors in a program
K,Coding & Logic,Debugging,Intermediate,"Q432: If x = 4, is the condition x > 10 true?",True,Depends,False,Undefined,False
K,Coding & Logic,Basics,Intermediate,Q433: How many iterations does this loop run? for(i=0; i<3; i+=1),2,4,5,3,3
K,Coding & Logic,Logic,Intermediate,Q434: What does AND mean in logic?,Both conditions must be true,Both are false,It repeats code,Either condition is true,Both conditions must be true
K,Coding & Logic,Loops,Intermediate,Q435: What does Big-O notation describe?,How runtime grows with input size,Code length,Exact runtime on any computer,Number of comments,How runtime grows with input size
K,Coding & Logic,Debugging,Intermediate,Q436: What is debugging?,Adding more features,Deleting variables,Finding and fixing errors in a program,Writing only comments,Finding and fixing errors in a program
K,Coding & Logic,Basics,Intermediate,"Q437: If x = -3, is the condition x > 10 true?",Undefined,False,True,Depends,False
K,Coding & Logic,Logic,Intermediate,Q438: How many iterations does this loop run? for(i=1; i<9; i+=3),2,4,3,5,3
K,Coding & Logic,Loops,Intermediate,Q439: What does AND mean in logic?,Both are false,It repeats code,Either condition is true,Both conditions must be true,Both conditions must be true
K,Coding & Logic,Debugging,Intermediate,Q440: What does Big-O notation describe?,Exact runtime on any computer,Number of comments,How runtime grows with input size,Code length,How runtime grows with input size
K,Coding & Logic,Basics,Intermediate,Q441: What is debugging?,Adding more features,Writing only comments,Deleting variables,Finding and fixing errors in a program,Finding and fixing errors in a program
K,Coding & Logic,Logic,Intermediate,"Q442: If x = -10, is the condition x > 10 true?",False,Depends,Undefined,True,False
K,Coding & Logic,Loops,Intermediate,Q443: How many iterations does this loop run? for(i=2; i<15; i+=2),9,8,7,6,7
K,Coding & Logic,Debugging,Intermediate,Q444: What does AND mean in logic?,Both are false,Both conditions must be true,It repeats code,Either condition is true,Both conditions must be true
K,Coding & Logic,Basics,Intermediate,Q445: What does Big-O notation describe?,Code length,How runtime grows with input size,Number of comments,Exact runtime on any computer,How runtime grows with input size
K,Coding & Logic,Logic,Intermediate,Q446: What is debugging?,Adding more features,Deleting variables,Finding and fixing errors in a program,Writing only comments,Finding and fixing errors in a program
K,Coding & Logic,Loops,Intermediate,"Q447: If x = 4, is the condition x > 10 true?",Depends,Undefined,False,True,False
K,Coding & Logic,Debugging,Intermediate,Q448: How many iterations does this loop run? for(i=3; i<9; i+=1),5,8,7,6,6
K,Coding & Logic,Basics,Intermediate,Q449: What does AND mean in logic?,Both are false,It repeats code,Either condition is true,Both conditions must be true,Both conditions must be true
K,Coding & Logic,Logic,Intermediate,Q450: What does Big-O notation describe?,Number of comments,How runtime grows with input size,Exact runtime on any computer,Code length,How runtime grows with input size
K,Coding & Logic,Loops,Intermediate,Q451: What is debugging?,Adding more features,Finding and fixing errors in a program,Deleting variables,Writing only comments,Finding and fixing errors in a program
K,Coding & Logic,Debugging,Intermediate,"Q452: If x = -3, is the condition x > 10 true?",Undefined,True,Depends,False,False
K,Coding & Logic,Basics,Intermediate,Q453: How many iterations does this loop run? for(i=0; i<11; i+=3),4,6,3,5,4
K,Coding & Logic,Logic,Intermediate,Q454: What does AND mean in logic?,It repeats code,Both are false,Either condition is true,Both conditions must be true,Both conditions must be true
K,Coding & Logic,Loops,Intermediate,Q455: What does Big-O notation describe?,How runtime grows with input size,Exact runtime on any computer,Number of comments,Code length,How runtime grows with input size
K,Coding & Logic,Debugging,Intermediate,Q456: What is debugging?,Finding and fixing errors in a program,Deleting variables,Writing only comments,Adding more features,Finding and fixing errors in a program
K,Coding & Logic,Basics,Intermediate,"Q457: If x = -10, is the condition x > 10 true?",Depends,False,True,Undefined,False
K,Coding & Logic,Logic,Intermediate,Q458: How many iterations does this loop run? for(i=1; i<5; i+=2),4,2,3,1,2
K,Coding & Logic,Loops,Intermediate,Q459: What does AND mean in logic?,It repeats code,Either condition is true,Both are false,Both conditions must be true,Both conditions must be true
K,Coding & Logic,Debugging,Intermediate,Q460: What does Big-O notation describe?,Number of comments,Code length,Exact runtime on any computer,How runtime grows with input size,How runtime grows with input size
K,Coding & Logic,Basics,Intermediate,Q461: What is debugging?,Writing only comments,Adding more features,Finding and fixing errors in a program,Deleting variables,Finding and fixing errors in a program
K,Coding & Logic,Logic,Intermediate,"Q462: If x = 4, is the condition x > 10 true?",Undefined,False,Depends,True,False
K,Coding & Logic,Loops,Intermediate,Q463: How many iterations does this loop run? for(i=2; i<11; i+=1),8,10,9,11,9
K,Coding & Logic,Debugging,Intermediate,Q464: What does AND mean in logic?,It repeats code,Either condition is true,Both conditions must be true,Both are false,Both conditions must be true
K,Coding & Logic,Basics,Intermediate,Q465: What does Big-O notation describe?,Code length,How runtime grows with input size,Number of comments,Exact runtime on any computer,How runtime grows with input size
K,Coding & Logic,Logic,Intermediate,Q466: What is debugging?,Adding more features,Finding and fixing errors in a program,Writing only comments,Deleting variables,Finding and fixing errors in a program
K,Coding & Logic,Loops,Intermediate,"Q467: If x = -3, is the condition x > 10 true?",True,Undefined,False,Depends,False
K,Coding & Logic,Debugging,Intermediate,Q468: How many iterations does this loop run? for(i=3; i<17; i+=3),7,4,6,5,5
K,Coding & Logic,Basics,Intermediate,Q469: What does AND mean in logic?,It repeats code,Both are false,Both conditions must be true,Either condition is true,Both conditions must be true
K,Coding & Logic,Logic,Intermediate,Q470: What does Big-O notation describe?,Number of comments,How runtime grows with input size,Code length,Exact runtime on any computer,How runtime grows with input size
K,Coding & Logic,Loops,Intermediate,Q471: What is debugging?,Finding and fixing errors in a program,Deleting variables,Adding more features,Writing only comments,Finding and fixing errors in a program
K,Coding & Logic,Debugging,Intermediate,"Q472: If x = -10, is the condition x > 10 true?",Depends,False,True,Undefined,False
K,Coding & Logic,Basics,Intermediate,Q473: How many iterations does this loop run? for(i=0; i<7; i+=2),3,4,6,5,4
K,Coding & Logic,Logic,Intermediate,Q474: What does AND mean in logic?,It repeats code,Either condition is true,Both are false,Both conditions must be true,Both conditions must be true
K,Coding & Logic,Loops,Intermediate,Q475: What does Big-O notation describe?,How runtime grows with input size,Exact runtime on any computer,Code length,Number of comments,How runtime grows with input size
K,Coding & Logic,Debugging,Intermediate,Q476: What is debugging?,Writing only comments,Adding more features,Deleting variables,Finding and fixing errors in a program,Finding and fixing errors in a program
K,Coding & Logic,Basics,Intermediate,"Q477: If x = 4, is the condition x > 10 true?",Undefined,False,True,Depends,False
K,Coding & Logic,Logic,Intermediate,Q478: How many iterations does this loop run? for(i=1; i<13; i+=1),13,11,14,12,12
K,Coding & Logic,Loops,Intermediate,Q479: What does AND mean in logic?,Both conditions must be true,Both are false,Either condition is true,It repeats code,Both conditions must be true
K,Coding & Logic,Debugging,Intermediate,Q480: What does Big-O notation describe?,Exact runtime on any computer,Code length,How runtime grows with input size,Number of comments,How runtime grows with input size
K,Coding & Logic,Basics,Intermediate,Q481: What is debugging?,Finding and fixing errors in a program,Writing only comments,Deleting variables,Adding more features,Finding and fixing errors in a program
K,Coding & Logic,Logic,Intermediate,"Q482: If x = -3, is the condition x > 10 true?",Depends,Undefined,False,True,False
K,Coding & Logic,Loops,Intermediate,Q483: How many iterations does this loop run? for(i=2; i<7; i+=3),2,1,3,4,2
K,Coding & Logic,Debugging,Intermediate,Q484: What does AND mean in logic?,Either condition is true,Both are false,Both conditions must be true,It repeats code,Both conditions must be true
K,Coding & Logic,Basics,Intermediate,Q485: What does Big-O notation describe?,How runtime grows with input size,Code length,Exact runtime on any computer,Number of comments,How runtime grows with input size
K,Coding & Logic,Logic,Intermediate,Q486: What is debugging?,Finding and fixing errors in a program,Writing only comments,Adding more features,Deleting variables,Finding and fixing errors in a program
K,Coding & Logic,Loops,Intermediate,"Q487: If x = -10, is the condition x > 10 true?",False,Depends,Undefined,True,False
K,Coding & Logic,Debugging,Intermediate,Q488: How many iterations does this loop run? for(i=3; i<13; i+=2),6,4,7,5,5
K,Coding & Logic,Basics,Intermediate,Q489: What does AND mean in logic?,Both conditions must be true,It repeats code,Both are false,Either condition is true,Both conditions must be true
K,Coding & Logic,Logic,Intermediate,Q490: What does Big-O notation describe?,Exact runtime on any computer,Number of comments,Code length,How runtime grows with input size,How runtime grows with input size
K,Coding & Logic,Loops,Intermediate,Q491: What is debugging?,Adding more features,Deleting variables,Writing only comments,Finding and fixing errors in a program,Finding and fixing errors in a program
K,Coding & Logic,Debugging,Intermediate,"Q492: If x = 4, is the condition x > 10 true?",True,Undefined,False,Depends,False
K,Coding & Logic,Basics,Intermediate,Q493: How many iterations does this loop run? for(i=0; i<3; i+=1),2,5,3,4,3
K,Coding & Logic,Logic,Intermediate,Q494: What does AND mean in logic?,Either condition is true,Both conditions must be true,It repeats code,Both are false,Both conditions must be true
K,Coding & Logic,Loops,Intermediate,Q495: What does Big-O notation describe?,How runtime grows with input size,Exact runtime on any computer,Code length,Number of comments,How runtime grows with input size
K,Coding & Logic,Debugging,Intermediate,Q496: What is debugging?,Adding more features,Finding and fixing errors in a program,Writing only comments,Deleting variables,Finding and fixing errors in a program
K,Coding & Logic,Basics,Intermediate,"Q497: If x = -3, is the condition x > 10 true?",Undefined,False,Depends,True,False
K,Coding & Logic,Logic,Intermediate,Q498: How many iterations does this loop run? for(i=1; i<9; i+=3),5,2,4,3,3
K,Coding & Logic,Loops,Intermediate,Q499: What does AND mean in logic?,It repeats code,Both are false,Either condition is true,Both conditions must be true,Both conditions must be true
K,Coding & Logic,Debugging,Intermediate,Q500: What does Big-O notation describe?,Number of comments,Exact runtime on any computer,How runtime grows with input size,Code length,How runtime grows with input size
K,Coding & Logic,Basics,Intermediate,Q501: What is debugging?,Adding more features,Deleting variables,Writing only comments,Finding and fixing errors in a program,Finding and fixing errors in a program
K,Coding & Logic,Logic,Intermediate,"Q502: If x = -10, is the condition x > 10 true?",Undefined,True,Depends,False,False
K,Coding & Logic,Loops,Intermediate,Q503: How many iterations does this loop run? for(i=2; i<15; i+=2),6,8,9,7,7
K,Coding & Logic,Debugging,Intermediate,Q504: What does AND mean in logic?,It repeats code,Both are false,Both conditions must be true,Either condition is true,Both conditions must be true
K,Coding & Logic,Basics,Intermediate,Q505: What does Big-O notation describe?,Number of comments,Exact runtime on any computer,Code length,How runtime grows with input size,How runtime grows with input size
K,Coding & Logic,Logic,Intermediate,Q506: What is debugging?,Deleting variables,Writing only comments,Finding and fixing errors in a program,Adding more features,Finding and fixing errors in a program
K,Coding & Logic,Loops,Intermediate,"Q507: If x = 4, is the condition x > 10 true?",True,Depends,Undefined,False,False
K,Coding & Logic,Debugging,Intermediate,Q508: How many iterations does this loop run? for(i=3; i<9; i+=1),6,7,5,8,6
K,Coding & Logic,Basics,Intermediate,Q509: What does AND mean in logic?,Both are false,Either condition is true,Both conditions must be true,It repeats code,Both conditions must be true
K,Coding & Logic,Logic,Intermediate,Q510: What does Big-O notation describe?,How runtime grows with input size,Exact runtime on any computer,Number of comments,Code length,How runtime grows with input size
K,Coding & Logic,Loops,Intermediate,Q511: What is debugging?,Adding more features,Deleting variables,Finding and fixing errors in a program,Writing only comments,Finding and fixing errors in a program
K,Coding & Logic,Debugging,Intermediate,"Q512: If x = -3, is the condition x > 10 true?",False,Depends,Undefined,True,False
K,Coding & Logic,Basics,Intermediate,Q513: How many iterations does this loop run? for(i=0; i<11; i+=3),4,6,5,3,4
K,Coding & Logic,Logic,Intermediate,Q514: What does AND mean in logic?,It repeats code,Both conditions must be true,Both are false,Either condition is true,Both conditions must be true
K,Coding & Logic,Loops,Intermediate,Q515: What does Big-O notation describe?,Code length,Exact runtime on any computer,Number of comments,How runtime grows with input size,How runtime grows with input size
K,Coding & Logic,Debugging,Intermediate,Q516: What is debugging?,Finding and fixing errors in a program,Writing only comments,Deleting variables,Adding more features,Finding and fixing errors in a program
K,Coding & Logic,Basics,Intermediate,"Q517: If x = -10, is the condition x > 10 true?",Undefined,True,False,Depends,False
K,Coding & Logic,Logic,Intermediate,Q518: How many iterations does this loop run? for(i=1; i<5; i+=2),3,1,2,4,2
K,Coding & Logic,Loops,Intermediate,Q519: What does AND mean in logic?,Both conditions must be true,It repeats code,Both are false,Either condition is true,Both conditions must be true
K,Coding & Logic,Debugging,Intermediate,Q520: What does Big-O notation describe?,How runtime grows with input size,Number of comments,Exact runtime on any computer,Code length,How runtime grows with input size
K,Coding & Logic,Basics,Intermediate,Q521: What is debugging?,Writing only comments,Finding and fixing errors in a program,Adding more features,Deleting variables,Finding and fixing errors in a program
K,Coding & Logic,Logic,Intermediate,"Q522: If x = 4, is the condition x > 10 true?",True,False,Depends,Undefined,False
K,Coding & Logic,Loops,Intermediate,Q523: How many iterations does this loop run? for(i=2; i<11; i+=1),10,9,11,8,9
K,Coding & Logic,Debugging,Intermediate,Q524: What does AND mean in logic?,It repeats code,Both conditions must be true,Both are false,Either condition is true,Both conditions must be true
K,Coding & Logic,Basics,Intermediate,Q525: What does Big-O notation describe?,Number of comments,How runtime grows with input size,Code length,Exact runtime on any computer,How runtime grows with input size
K,Coding & Logic,Logic,Intermediate,Q526: What is debugging?,Adding more features,Deleting variables,Writing only comments,Finding and fixing errors in a program,Finding and fixing errors in a program
K,Coding & Logic,Loops,Intermediate,"Q527: If x = -3, is the condition x > 10 true?",Undefined,True,Depends,False,False
K,Coding & Logic,Debugging,Intermediate,Q528: How many iterations does this loop run? for(i=3; i<17; i+=3),4,6,7,5,5
K,Coding & Logic,Basics,Intermediate,Q529: What does AND mean in logic?,Both conditions must be true,It repeats code,Either condition is true,Both are false,Both conditions must be true
K,Coding & Logic,Logic,Intermediate,Q530: What does Big-O notation describe?,How runtime grows with input size,Exact runtime on any computer,Number of comments,Code length,How runtime grows with input size
K,Coding & Logic,Loops,Intermediate,Q531: What is debugging?,Writing only comments,Deleting variables,Finding and fixing errors in a program,Adding more features,Finding and fixing errors in a program
K,Coding & Logic,Debugging,Intermediate,"Q532: If x = -10, is the condition x > 10 true?",Depends,Undefined,True,False,False
K,Coding & Logic,Basics,Intermediate,Q533: How many iterations does this loop run? for(i=0; i<7; i+=2),5,4,3,6,4
K,Coding & Logic,Logic,Intermediate,Q534: What does AND mean in logic?,Either condition is true,Both conditions must be true,Both are false,It repeats code,Both conditions must be true
K,Coding & Logic,Loops,Intermediate,Q535: What does Big-O notation describe?,Number of comments,Code length,How runtime grows with input size,Exact runtime on any computer,How runtime grows with input size
K,Coding & Logic,Debugging,Intermediate,Q536: What is debugging?,Deleting variables,Writing only comments,Finding and fixing errors in a program,Adding more features,Finding and fixing errors in a program
K,Coding & Logic,Basics,Intermediate,"Q537: If x = 4, is the condition x > 10 true?",True,False,Depends,Undefined,False
K,Coding & Logic,Logic,Intermediate,Q538: How many iterations does this loop run? for(i=1; i<13; i+=1),11,14,13,12,12
K,Coding & Logic,Loops,Intermediate,Q539: What does AND mean in logic?,Either condition is true,It repeats code,Both conditions must be true,Both are false,Both conditions must be true
K,Coding & Logic,Debugging,Intermediate,Q540: What does Big-O notation describe?,How runtime grows with input size,Code length,Number of comments,Exact runtime on any computer,How runtime grows with input size
K,Coding & Logic,Basics,Intermediate,Q541: What is debugging?,Adding more features,Writing only comments,Deleting variables,Finding and fixing errors in a program,Finding and fixing errors in a program
K,Coding & Logic,Logic,Intermediate,"Q542: If x = -3, is the condition x > 10 true?",True,Depends,False,Undefined,False
K,Coding & Logic,Loops,Intermediate,Q543: How many iterations does this loop run? for(i=2; i<7; i+=3),4,3,2,1,2
K,Coding & Logic,Debugging,Intermediate,Q544: What does AND mean in logic?,Both conditions must be true,Both are false,Either condition is true,It repeats code,Both conditions must be true
K,Coding & Logic,Basics,Intermediate,Q545: What does Big-O notation describe?,Exact runtime on any computer,How runtime grows with input size,Number of comments,Code length,How runtime grows with input size
K,Coding & Logic,Logic,Intermediate,Q546: What is debugging?,Deleting variables,Finding and fixing errors in a program,Writing only comments,Adding more features,Finding and fixing errors in a program
K,Coding & Logic,Loops,Intermediate,"Q547: If x = -10, is the condition x > 10 true?",True,Undefined,Depends,False,False
K,Coding & Logic,Debugging,Intermediate,Q548: How many iterations does this loop run? for(i=3; i<13; i+=2),4,5,6,7,5
K,Coding & Logic,Basics,Intermediate,Q549: What does AND mean in logic?,It repeats code,Both conditions must be true,Either condition is true,Both are false,Both conditions must be true
K,Coding & Logic,Logic,Intermediate,Q550: What does Big-O notation describe?,Exact runtime on any computer,How runtime grows with input size,Code length,Number of comments,How runtime grows with input size
K,Coding & Logic,Loops,Intermediate,Q551: What is debugging?,Adding more features,Finding and fixing errors in a program,Writing only comments,Deleting variables,Finding and fixing errors in a program
K,Coding & Logic,Debugging,Intermediate,"Q552: If x = 4, is the condition x > 10 true?",Depends,False,True,Undefined,False
K,Coding & Logic,Basics,Intermediate,Q553: How many iterations does this loop run? for(i=0; i<3; i+=1),5,2,4,3,3
K,Coding & Logic,Logic,Intermediate,Q554: What does AND mean in logic?,It repeats code,Both conditions must be true,Either condition is true,Both are false,Both conditions must be true
K,Coding & Logic,Loops,Intermediate,Q555: What does Big-O notation describe?,Number of comments,Code length,Exact runtime on any computer,How runtime grows with input size,How runtime grows with input size
K,Coding & Logic,Debugging,Intermediate,Q556: What is debugging?,Writing only comments,Finding and fixing errors in a program,Adding more features,Deleting variables,Finding and fixing errors in a program
K,Coding & Logic,Basics,Intermediate,"Q557: If x = -3, is the condition x > 10 true?",Undefined,Depends,False,True,False
K,Coding & Logic,Logic,Intermediate,Q558: How many iterations does this loop run? for(i=1; i<9; i+=3),3,5,2,4,3
K,Coding & Logic,Loops,Intermediate,Q559: What does AND mean in logic?,It repeats code,Both conditions must be true,Either condition is true,Both are false,Both conditions must be true
K,Coding & Logic,Debugging,Intermediate,Q560: What does Big-O notation describe?,Code length,Exact runtime on any computer,How runtime grows with input size,Number of comments,How runtime grows with input size
K,Coding & Logic,Basics,Intermediate,Q561: What is debugging?,Writing only comments,Finding and fixing errors in a program,Deleting variables,Adding more features,Finding and fixing errors in a program
K,Coding & Logic,Logic,Intermediate,"Q562: If x = -10, is the condition x > 10 true?",Undefined,True,Depends,False,False
K,Coding & Logic,Loops,Intermediate,Q563: How many iterations does this loop run? for(i=2; i<15; i+=2),7,6,8,9,7
K,Coding & Logic,Debugging,Intermediate,Q564: What does AND mean in logic?,Either condition is true,It repeats code,Both are false,Both conditions must be true,Both conditions must be true
K,Coding & Logic,Basics,Intermediate,Q565: What does Big-O notation describe?,Number of comments,How runtime grows with input size,Code length,Exact runtime on any computer,How runtime grows with input size
K,Coding & Logic,Logic,Intermediate,Q566: What is debugging?,Deleting variables,Writing only comments,Adding more features,Finding and fixing errors in a program,Finding and fixing errors in a program
K,Coding & Logic,Loops,Intermediate,"Q567: If x = 4, is the condition x > 10 true?",False,Undefined,Depends,True,False
K,Coding & Logic,Debugging,Intermediate,Q568: How many iterations does this loop run? for(i=3; i<9; i+=1),5,8,6,7,6
K,Coding & Logic,Basics,Intermediate,Q569: What does AND mean in logic?,Either condition is true,Both are false,It repeats code,Both conditions must be true,Both conditions must be true
K,Coding & Logic,Logic,Intermediate,Q570: What does Big-O notation describe?,Number of comments,How runtime grows with input size,Code length,Exact runtime on any computer,How runtime grows with input size
K,Coding & Logic,Loops,Intermediate,Q571: What is debugging?,Finding and fixing errors in a program,Adding more features,Writing only comments,Deleting variables,Finding and fixing errors in a program
K,Coding & Logic,Debugging,Intermediate,"Q572: If x = -3, is the condition x > 10 true?",False,Undefined,True,Depends,False
K,Coding & Logic,Basics,Intermediate,Q573: How many iterations does this loop run? for(i=0; i<11; i+=3),6,4,5,3,4
K,Coding & Logic,Logic,Intermediate,Q574: What does AND mean in logic?,Both are false,Either condition is true,It repeats code,Both conditions must be true,Both conditions must be true
K,Coding & Logic,Loops,Intermediate,Q575: What does Big-O notation describe?,Exact runtime on any computer,Number of comments,How runtime grows with input size,Code length,How runtime grows with input size
K,Coding & Logic,Debugging,Intermediate,Q576: What is debugging?,Finding and fixing errors in a program,Writing only comments,Adding more features,Deleting variables,Finding and fixing errors in a program
K,Coding & Logic,Basics,Intermediate,"Q577: If x = -10, is the condition x > 10 true?",True,Depends,False,Undefined,False
K,Coding & Logic,Logic,Intermediate,Q578: How many iterations does this loop run? for(i=1; i<5; i+=2),3,4,2,1,2
K,Coding & Logic,Loops,Intermediate,Q579: What does AND mean in logic?,Either condition is true,Both conditions must be true,Both are false,It repeats code,Both conditions must be true
K,Coding & Logic,Debugging,Intermediate,Q580: What does Big-O notation describe?,Code length,Exact runtime on any computer,Number of comments,How runtime grows with input size,How runtime grows with input size
K,Coding & Logic,Basics,Intermediate,Q581: What is debugging?,Finding and fixing errors in a program,Adding more features,Deleting variables,Writing only comments,Finding and fixing errors in a program
K,Coding & Logic,Logic,Intermediate,"Q582: If x = 4, is the condition x > 10 true?",False,Depends,True,Undefined,False
K,Coding & Logic,Loops,Intermediate,Q583: How many iterations does this loop run? for(i=2; i<11; i+=1),8,11,9,10,9
K,Coding & Logic,Debugging,Intermediate,Q584: What does AND mean in logic?,Either condition is true,Both are false,It repeats code,Both conditions must be true,Both conditions must be true
K,Coding & Logic,Basics,Intermediate,Q585: What does Big-O notation describe?,Number of comments,Exact runtime on any computer,Code length,How runtime grows with input size,How runtime grows with input size
K,Coding & Logic,Logic,Intermediate,Q586: What is debugging?,Finding and fixing errors in a program,Adding more features,Deleting variables,Writing only comments,Finding and fixing errors in a program
K,Coding & Logic,Loops,Intermediate,"Q587: If x = -3, is the condition x > 10 true?",Depends,Undefined,True,False,False
K,Coding & Logic,Debugging,Intermediate,Q588: How many iterations does this loop run? for(i=3; i<17; i+=3),7,5,4,6,5
K,Coding & Logic,Basics,Intermediate,Q589: What does AND mean in logic?,Both are false,Either condition is true,Both conditions must be true,It repeats code,Both conditions must be true
K,Coding & Logic,Logic,Intermediate,Q590: What does Big-O notation describe?,Number of comments,Code length,Exact runtime on any computer,How runtime grows with input size,How runtime grows with input size
K,Coding & Logic,Loops,Intermediate,Q591: What is debugging?,Finding and fixing errors in a program,Writing only comments,Deleting variables,Adding more features,Finding and fixing errors in a program
K,Coding & Logic,Debugging,Intermediate,"Q592: If x = -10, is the condition x > 10 true?",Undefined,False,True,Depends,False
K,Coding & Logic,Basics,Intermediate,Q593: How many iterations does this loop run? for(i=0; i<7; i+=2),6,3,5,4,4
K,Coding & Logic,Logic,Intermediate,Q594: What does AND mean in logic?,It repeats code,Either condition is true,Both conditions must be true,Both are false,Both conditions must be true
K,Coding & Logic,Loops,Intermediate,Q595: What does Big-O notation describe?,Code length,Exact runtime on any computer,Number of comments,How runtime grows with input size,How runtime grows with input size
K,Coding & Logic,Debugging,Intermediate,Q596: What is debugging?,Deleting variables,Finding and fixing errors in a program,Writing only comments,Adding more features,Finding and fixing errors in a program
K,Coding & Logic,Basics,Intermediate,"Q597: If x = 4, is the condition x > 10 true?",Undefined,True,False,Depends,False
K,Coding & Logic,Logic,Intermediate,Q598: How many iterations does this loop run? for(i=1; i<13; i+=1),11,13,14,12,12
K,Coding & Logic,Loops,Intermediate,Q599: What does AND mean in logic?,It repeats code,Either condition is true,Both are false,Both conditions must be true,Both conditions must be true
K,Coding & Logic,Debugging,Intermediate,Q600: What does Big-O notation describe?,Exact runtime on any computer,Number of comments,Code length,How runtime grows with input size,How runtime grows with input size
K,Coding & Logic,Basics,Intermediate,Q601: What is debugging?,Writing only comments,Finding and fixing errors in a program,Adding more features,Deleting variables,Finding and fixing errors in a program
K,Coding & Logic,Logic,Intermediate,"Q602: If x = -3, is the condition x > 10 true?",True,False,Depends,Undefined,False
K,Coding & Logic,Loops,Intermediate,Q603: How many iterations does this loop run? for(i=2; i<7; i+=3),4,3,2,1,2
K,Coding & Logic,Debugging,Intermediate,Q604: What does AND mean in logic?,Both conditions must be true,Either condition is true,Both are false,It repeats code,Both conditions must be true
K,Coding & Logic,Basics,Intermediate,Q605: What does Big-O notation describe?,Exact runtime on any computer,Number of comments,How runtime grows with input size,Code length,How runtime grows with input size
K,Coding & Logic,Logic,Intermediate,Q606: What is debugging?,Deleting variables,Adding more features,Finding and fixing errors in a program,Writing only comments,Finding and fixing errors in a program
